STATE,COUNTY_x,FIPS,pctile_pm25,pctile_diesel,pctile_traffic,SVI,E_TOTPOP,EPL_POV200,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,EPL_NPL,EPL_TRI,EPL_TSD,E_PARK,EPL_ROAD,EPL_IMPWTR,EPL_NEHD,EPL_SMOKE,EPL_CFLD,EPL_DRGT,EPL_HRCN,EPL_RFLD,EPL_SWND,EPL_TRND,Tribe_PCT_Tract,P_PM25,P_OZONE,P_DSLPM,P_RSEI_AIR,P_PTRAF,P_PTSDF,T_UNEMPPCT,T_D5_RSEI_AIR,T_D5_PWDIS
Georgia,Cherokee County,13057090505,47,40,18,0.0194,5029,0.0369,0.3188,0.0,0.4611,0.4976,0.0,0.0,0.0,37.9229,0.3,0.1407,0.0777,0.1172,0.0,0.778,0.4172,0.2024,0.4183,0.0,0.0,66.0,22.0,34.0,48.0,19.0,0.0,22 %ile,23 %ile,35 %ile
Georgia,Cherokee County,13057090506,33,34,17,0.0748,4381,0.289,0.4757,0.0,0.3879,0.4976,0.0,0.5334,0.0,74.0604,0.24,0.219,0.084,0.127,0.0,0.778,0.4172,0.2024,0.4183,0.0,0.0,57.0,20.0,31.0,60.0,19.0,0.0,66 %ile,46 %ile,62 %ile
Georgia,Cherokee County,13057090507,33,34,15,0.0468,2918,0.0457,0.4757,0.0,0.3879,0.4976,0.0,0.4681,0.0,14.0416,0.3234,0.1491,0.0721,0.127,0.0,0.7577,0.4172,0.2024,0.4183,0.0,0.0,61.0,23.0,35.0,49.0,13.0,0.0,0 %ile,36 %ile,49 %ile
Georgia,Cherokee County,13057090603,46,51,57,0.4181,7004,0.3432,0.0,0.0,0.583,0.4976,0.0,0.4053,0.4796,44.7204,0.3343,0.0,0.084,0.1172,0.0,0.77,0.4172,0.2024,0.4183,0.5198,0.0,66.0,21.0,44.0,51.0,33.0,13.0,68 %ile,51 %ile,71 %ile
Georgia,Cherokee County,13057090604,46,51,76,0.8543,3336,0.7355,0.0,0.0,0.583,0.4976,0.0,0.6554,0.62,73.5377,0.5208,0.3913,0.093,0.1039,0.0,0.77,0.4172,0.2024,0.4183,0.0,0.0,63.0,20.0,51.0,71.0,42.0,0.0,5 %ile,89 %ile,93 %ile
Georgia,Cherokee County,13057090605,55,59,87,0.9212,4145,0.9264,0.0,0.0,0.5797,0.4976,0.0,0.65,0.6241,99.428,0.5068,0.2092,0.093,0.1097,0.0,0.77,0.4172,0.2024,0.4183,0.5198,0.0,65.0,20.0,49.0,85.0,46.0,15.0,98 %ile,97 %ile,96 %ile
Georgia,Cherokee County,13057090606,55,59,73,0.529,4365,0.3356,0.0,0.0,0.6735,0.4976,0.0,0.6128,0.5588,63.6158,0.4159,0.1234,0.084,0.1097,0.0,0.77,0.4172,0.2024,0.4183,0.5198,0.0,68.0,21.0,52.0,60.0,40.0,17.0,49 %ile,65 %ile,75 %ile
Georgia,Cherokee County,13057090703,62,53,81,0.7827,5402,0.6496,0.0,0.0,0.6115,0.4976,0.0,0.7532,0.0,94.0745,0.468,0.4906,0.093,0.1039,0.0,0.77,0.4172,0.2024,0.4183,0.7114,0.0,72.0,22.0,55.0,41.0,42.0,22.0,55 %ile,52 %ile,76 %ile
Georgia,Cherokee County,13057090704,62,53,16,0.1504,4459,0.5994,0.0,0.0,0.6115,0.4976,0.0,0.7749,0.0,86.193,0.3084,0.4911,0.093,0.1172,0.0,0.77,0.4172,0.2024,0.4183,0.5198,0.0,74.0,23.0,50.0,39.0,33.0,24.0,6 %ile,39 %ile,64 %ile
Georgia,Cherokee County,13057090705,61,53,24,0.1447,2724,0.3558,0.0,0.0,0.6159,0.4976,0.0,0.0,0.0,99.9936,0.1182,0.4194,0.093,0.1039,0.0,0.77,0.4172,0.2024,0.4183,0.0,0.0,72.0,21.0,51.0,39.0,31.0,21.0,0 %ile,52 %ile,79 %ile
Georgia,Cherokee County,13057090706,61,53,24,0.0133,4841,0.013,0.0,0.0,0.6159,0.4976,0.0,0.0,0.0,100.0,0.0,0.2148,0.093,0.1039,0.0,0.77,0.4172,0.2024,0.4183,0.0,0.0,70.0,19.0,42.0,40.0,27.0,19.0,6 %ile,35 %ile,60 %ile
Georgia,Cherokee County,13057090707,61,53,77,0.1634,4318,0.4607,0.0,0.0,0.6138,0.4976,0.0,0.7574,0.0,89.9665,0.6136,0.4916,0.093,0.1039,0.0,0.77,0.4172,0.2024,0.4183,0.0,0.0,71.0,21.0,59.0,42.0,38.0,21.0,93 %ile,36 %ile,57 %ile
Georgia,Cherokee County,13057090708,61,53,50,0.2882,6123,0.2585,0.0,0.0,0.6138,0.4976,0.0,0.6381,0.0,91.1386,0.3746,0.2647,0.093,0.1097,0.0,0.77,0.4172,0.0,0.4183,0.0,0.0,69.0,21.0,55.0,54.0,36.0,19.0,13 %ile,47 %ile,61 %ile
Georgia,Cherokee County,13057090709,61,53,68,0.0036,2131,0.2955,0.0,0.0,0.6159,0.4976,0.0,0.7295,0.7375,100.0,0.4461,0.4663,0.0777,0.1172,0.0,0.77,0.4172,0.0,0.4183,0.0,0.0,76.0,23.0,58.0,36.0,41.0,39.0,0 %ile,26 %ile,45 %ile
Georgia,Cherokee County,13057090710,61,53,64,0.0169,4109,0.0253,0.3188,0.0,0.6693,0.4976,0.0,0.2985,0.0,94.2037,0.4275,0.4916,0.093,0.1172,0.0,0.77,0.4172,0.2024,0.4183,0.5198,0.0,74.0,22.0,59.0,38.0,37.0,24.0,39 %ile,22 %ile,39 %ile
Georgia,Cherokee County,13057090805,67,55,34,0.199,4416,0.4187,0.0,0.0,0.6302,0.4976,0.0,0.3828,0.4965,53.7471,0.0,0.2062,0.0721,0.1365,0.0,0.77,0.4172,0.2024,0.4183,0.7114,0.0,76.0,26.0,49.0,45.0,31.0,25.0,37 %ile,46 %ile,54 %ile
Georgia,Cherokee County,13057090806,67,55,30,0.108,4936,0.0638,0.0,0.0,0.6302,0.4976,0.0,0.4785,0.4679,97.726,0.124,0.1659,0.0721,0.127,0.0,0.77,0.4172,0.2024,0.4183,0.5198,0.0,76.0,24.0,51.0,40.0,34.0,30.0,25 %ile,28 %ile,43 %ile
Georgia,Cherokee County,13057090807,61,52,20,0.0425,7800,0.1039,0.0,0.0,0.6083,0.4976,0.0,0.5511,0.0,75.1788,0.0,0.1803,0.084,0.1039,0.0,0.77,0.4172,0.2024,0.4183,0.7114,0.0,71.0,23.0,49.0,46.0,28.0,19.0,18 %ile,29 %ile,42 %ile
Georgia,Cherokee County,13057090808,61,52,27,0.0115,6789,0.0098,0.0,0.0,0.6083,0.4976,0.0,0.3345,0.0,80.1234,0.0,0.1642,0.084,0.1172,0.0,0.77,0.4172,0.2024,0.4183,0.8014,0.0,73.0,24.0,49.0,45.0,29.0,20.0,40 %ile,27 %ile,39 %ile
Georgia,Cherokee County,13057090809,61,46,22,0.0871,4083,0.0845,0.0,0.0,0.5387,0.4976,0.0,0.0,0.0,42.6242,0.0,0.2325,0.084,0.1365,0.0,0.7678,0.4172,0.2024,0.4183,0.0,0.0,74.0,25.0,43.0,46.0,25.0,21.0,12 %ile,33 %ile,38 %ile
Georgia,Cherokee County,13057090810,61,46,27,0.0723,4653,0.1318,0.0,0.0,0.5387,0.4976,0.0,0.0,0.0,15.8248,0.0,0.1621,0.084,0.1365,0.0,0.7678,0.4172,0.2024,0.4183,0.0,0.0,71.0,24.0,41.0,45.0,24.0,0.0,39 %ile,30 %ile,43 %ile
Georgia,Cherokee County,13057090905,76,72,58,0.2303,4787,0.2732,0.4757,0.0,0.8071,0.9248,0.0,0.8117,0.0,85.9463,0.6136,0.4921,0.0777,0.1365,0.0,0.7817,0.4172,0.2024,0.4183,0.5198,0.0,80.0,26.0,62.0,37.0,44.0,31.0,56 %ile,33 %ile,27 %ile
Georgia,Cherokee County,13057090906,77,70,70,0.2404,6362,0.0413,0.4757,0.0,0.77,0.9248,0.0,0.0,0.0,46.9764,0.5185,0.3955,0.0721,0.1365,0.0,0.7792,0.4172,0.2024,0.4183,0.5198,0.0,80.0,28.0,58.0,46.0,39.0,23.0,73 %ile,32 %ile,21 %ile
Georgia,Cherokee County,13057090907,77,70,39,0.0281,4287,0.1639,0.4757,0.0,0.77,0.9248,0.0,0.0,0.0,84.793,0.3172,0.3955,0.0721,0.1365,0.0,0.7577,0.4172,0.2024,0.4183,0.5198,0.0,79.0,28.0,59.0,46.0,33.0,20.0,39 %ile,32 %ile,22 %ile
Georgia,Cherokee County,13057090908,77,70,68,0.2019,6117,0.1558,0.4757,0.0,0.77,0.9248,0.0,0.0,0.0,84.033,0.4953,0.3955,0.0721,0.1365,0.0,0.7635,0.4172,0.2024,0.4183,0.5198,0.0,79.0,27.0,62.0,45.0,36.0,22.0,0 %ile,34 %ile,26 %ile
Georgia,Cherokee County,13057090909,73,77,67,0.376,6556,0.4179,0.3188,0.0,0.829,0.9248,0.0,0.7014,0.0,99.563,0.5108,0.494,0.0777,0.127,0.0,0.7678,0.4172,0.2024,0.4183,0.5198,0.0,79.0,26.0,67.0,36.0,47.0,31.0,39 %ile,32 %ile,28 %ile
Georgia,Cherokee County,13057090910,73,77,40,0.2638,4647,0.2488,0.3188,0.0,0.829,0.9248,0.0,0.5951,0.6213,99.2413,0.3058,0.4415,0.0721,0.1365,0.0,0.7726,0.4172,0.2024,0.4183,0.7114,0.0,78.0,25.0,66.0,37.0,41.0,32.0,9 %ile,41 %ile,48 %ile
Georgia,Cherokee County,13057090911,71,61,28,0.104,4816,0.1678,0.0,0.0,0.6928,0.4976,0.0,0.0,0.0,41.1119,0.0,0.3939,0.0721,0.1365,0.0,0.77,0.4172,0.2024,0.4183,0.5198,0.0,78.0,27.0,55.0,46.0,32.0,25.0,17 %ile,40 %ile,30 %ile
Georgia,Cherokee County,13057090912,71,61,25,0.2343,4076,0.4635,0.0,0.0,0.6928,0.4976,0.0,0.3968,0.5065,41.0547,0.0,0.2084,0.0721,0.1365,0.0,0.77,0.4172,0.2024,0.4183,0.5198,0.0,77.0,26.0,51.0,44.0,31.0,25.0,12 %ile,49 %ile,37 %ile
Georgia,Cherokee County,13057091001,71,78,77,0.5232,5471,0.3401,0.3188,0.0,0.834,0.9248,0.0,0.6814,0.6469,100.0,0.557,0.4497,0.0777,0.1097,0.0,0.7894,0.4172,0.2024,0.4183,0.5198,0.0,78.0,24.0,70.0,36.0,53.0,37.0,38 %ile,40 %ile,58 %ile
Georgia,Cherokee County,13057091006,68,56,40,0.0867,4594,0.1248,0.3188,0.0,0.6596,0.9248,0.0,0.0,0.0,99.0779,0.0,0.4835,0.0777,0.1172,0.0,0.7551,0.4172,0.0,0.4183,0.0,0.0,76.0,21.0,49.0,37.0,40.0,29.0,33 %ile,26 %ile,44 %ile
Georgia,Cherokee County,13057091007,65,51,26,0.0176,7087,0.2237,0.3188,0.0,0.5852,0.4976,0.0,0.0,0.0,100.0,0.0,0.4906,0.084,0.1172,0.0,0.77,0.4172,0.2024,0.4183,0.0,0.0,75.0,21.0,45.0,38.0,33.0,21.0,25 %ile,26 %ile,45 %ile
Georgia,Cherokee County,13057091009,68,69,86,0.2868,5783,0.1647,0.3188,0.0,0.7485,0.4976,0.0,0.4059,0.4411,100.0,0.5348,0.4316,0.0777,0.1097,0.0,0.7726,0.4172,0.2024,0.4183,0.5198,0.0,77.0,23.0,68.0,37.0,49.0,33.0,46 %ile,25 %ile,41 %ile
Georgia,Cherokee County,13057091010,68,69,27,0.0054,3232,0.0493,0.3188,0.0,0.7663,0.4976,0.0,0.0,0.0,100.0,0.2864,0.4014,0.0777,0.1097,0.0,0.77,0.4172,0.2024,0.4183,0.0,0.0,76.0,22.0,58.0,37.0,39.0,28.0,74 %ile,22 %ile,38 %ile
Georgia,Cherokee County,13057091011,70,72,57,0.2602,4463,0.392,0.3188,0.0,0.7896,0.9248,0.0,0.0,0.0,75.6536,0.1922,0.4642,0.0777,0.1097,0.0,0.7742,0.4172,0.2024,0.4183,0.0,0.0,77.0,22.0,60.0,36.0,46.0,31.0,14 %ile,25 %ile,41 %ile
Georgia,Cherokee County,13057091012,70,72,89,0.7413,3992,0.5159,0.3188,0.0,0.8143,0.9248,0.0,0.0,0.0,94.9094,0.4829,0.3986,0.0777,0.1097,0.0,0.7742,0.4172,0.2024,0.4183,0.0,0.0,78.0,23.0,66.0,35.0,53.0,32.0,68 %ile,41 %ile,63 %ile
Georgia,Cherokee County,13057091013,72,76,55,0.6671,5040,0.2849,0.3188,0.0,0.8234,0.9248,0.0,0.0,0.0,30.1507,0.6136,0.4269,0.0777,0.1097,0.0,0.7726,0.4172,0.2024,0.4183,0.5198,0.0,79.0,23.0,70.0,34.0,52.0,37.0,40 %ile,44 %ile,65 %ile
Georgia,Cherokee County,13057091014,72,76,65,0.6981,4591,0.7106,0.3188,0.0,0.7983,0.9248,0.0,0.0,0.0,12.5033,0.5587,0.4335,0.0777,0.1097,0.0,0.7514,0.4172,0.2024,0.4183,0.0,0.0,78.0,23.0,57.0,35.0,48.0,32.0,5 %ile,42 %ile,66 %ile
Georgia,Cherokee County,13057091101,63,46,25,0.1259,6599,0.2174,0.3188,0.0,0.538,0.4976,0.0,0.0,0.0,100.0,0.0,0.5423,0.084,0.1172,0.0,0.7474,0.4172,0.2024,0.4183,0.0,0.0,74.0,20.0,43.0,39.0,31.0,20.0,42 %ile,32 %ile,54 %ile
Georgia,Cherokee County,13057091104,67,67,80,0.0659,5632,0.145,0.3188,0.0,0.803,0.9248,0.0,0.5442,0.0,97.5024,0.3605,0.584,0.093,0.127,0.0,0.7726,0.4172,0.2024,0.4183,0.0,0.0,76.0,20.0,69.0,36.0,49.0,31.0,25 %ile,30 %ile,53 %ile
Georgia,Cherokee County,13057091105,69,70,51,0.5211,5137,0.5891,0.3188,0.0,0.7678,0.9248,0.0,0.0,0.0,60.9721,0.3245,0.5431,0.0777,0.1172,0.0,0.7534,0.4172,0.2024,0.4183,0.0,0.0,77.0,21.0,51.0,36.0,43.0,30.0,32 %ile,41 %ile,65 %ile
Georgia,Cherokee County,13057091106,69,70,54,0.0874,5360,0.0888,0.3188,0.0,0.7678,0.9248,0.0,0.0,0.0,5.6413,0.6088,0.5973,0.0777,0.1172,0.0,0.7534,0.4172,0.2024,0.4183,0.0,0.0,78.0,22.0,67.0,35.0,48.0,34.0,21 %ile,31 %ile,51 %ile
Georgia,Cherokee County,13057091107,67,67,34,0.258,3695,0.6046,0.3188,0.0,0.7485,0.9248,0.0,0.0,0.0,95.508,0.3209,0.5457,0.0777,0.1172,0.0,0.7534,0.4172,0.2024,0.4183,0.0,0.0,77.0,21.0,49.0,36.0,41.0,30.0,18 %ile,37 %ile,62 %ile
Georgia,Cherokee County,13057091108,67,67,20,0.0335,1495,0.4807,0.3188,0.0,0.7485,0.9248,0.0,0.2988,0.0,100.0,0.4284,0.5564,0.093,0.127,0.0,0.7534,0.4172,0.2024,0.4183,0.0,0.0,76.0,20.0,49.0,36.0,40.0,30.0,41 %ile,37 %ile,64 %ile
Georgia,Clarke County,13059000100,47,69,90,0.5311,3450,0.997,0.0,0.0,0.7579,0.9248,0.0,0.6462,0.8446,100.0,0.6136,0.5933,0.0338,0.0944,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,65.0,23.0,75.0,87.0,46.0,65.0,66 %ile,91 %ile,51 %ile
Georgia,Clarke County,13059000401,47,52,74,0.5268,1497,0.9777,0.0,0.0,0.6049,0.4976,0.0,0.0,0.8446,100.0,0.6136,0.5792,0.0338,0.0944,0.0,0.7961,0.5063,0.0,0.4603,0.0,0.0,64.0,22.0,64.0,70.0,43.0,74.0,25 %ile,78 %ile,44 %ile
Georgia,Clarke County,13059000402,47,63,85,0.5045,7595,0.9833,0.0,0.0,0.7131,0.9248,0.0,0.0,0.8446,100.0,0.6136,0.5933,0.0338,0.0944,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,64.0,22.0,71.0,78.0,46.0,74.0,98 %ile,76 %ile,40 %ile
Georgia,Clarke County,13059000600,47,62,88,0.6913,3167,0.9245,0.0,0.0,0.7048,0.9248,0.0,0.6209,0.7389,100.0,0.6136,0.5463,0.0338,0.0944,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,65.0,23.0,75.0,82.0,47.0,63.0,97 %ile,82 %ile,36 %ile
Georgia,Clarke County,13059000900,51,62,83,0.9475,3866,0.9893,0.0,0.0,0.702,0.9248,0.0,0.397,0.0,100.0,0.6136,0.4538,0.0338,0.0991,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,66.0,24.0,70.0,78.0,46.0,54.0,47 %ile,95 %ile,56 %ile
Georgia,Clarke County,13059001200,50,57,56,0.6204,3000,0.6303,0.0,0.0,0.6518,0.4976,0.0,0.0,0.5444,100.0,0.4837,0.4538,0.0338,0.0991,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,66.0,23.0,68.0,71.0,42.0,52.0,45 %ile,65 %ile,30 %ile
Georgia,Clarke County,13059001700,53,57,72,0.6736,1948,0.6153,0.0,0.0,0.6488,0.9248,0.0,0.5853,0.0,100.0,0.6136,0.4538,0.0392,0.1039,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,67.0,24.0,70.0,82.0,43.0,47.0,47 %ile,80 %ile,34 %ile
Georgia,Clarke County,13059001800,50,61,76,0.5005,2347,0.693,0.0,0.0,0.6955,0.9248,0.0,0.6258,0.0,100.0,0.6136,0.462,0.0338,0.0944,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,66.0,24.0,71.0,82.0,45.0,53.0,62 %ile,70 %ile,26 %ile
Georgia,Clarke County,13059001900,49,68,77,0.3901,3254,0.78,0.0,0.5886,0.6265,0.9248,0.0,0.8441,0.6546,100.0,0.6136,0.5919,0.0338,0.0991,0.0,0.8144,0.5063,0.0526,0.4603,0.0,0.0,65.0,23.0,74.0,93.0,45.0,58.0,11 %ile,88 %ile,37 %ile
Georgia,Clarke County,13059002000,50,61,50,0.3602,2027,0.553,0.0,0.0,0.6953,0.9248,0.0,0.0,0.4922,100.0,0.4555,0.4538,0.0338,0.0944,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,65.0,23.0,66.0,72.0,42.0,58.0,9 %ile,68 %ile,29 %ile
Georgia,Clarke County,13059002100,47,66,74,0.3271,4048,0.9236,0.0,0.0,0.7381,0.9248,0.0,0.0,0.7953,100.0,0.4737,0.5463,0.0338,0.0944,0.0,0.7961,0.5063,0.0,0.4603,0.0,0.0,65.0,23.0,64.0,73.0,43.0,67.0,79 %ile,67 %ile,30 %ile
Georgia,Clarke County,13059002200,48,53,66,0.2188,2870,0.7496,0.0,0.0,0.6156,0.9248,0.0,0.0,0.7933,100.0,0.5316,0.4704,0.0338,0.0944,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,64.0,22.0,64.0,69.0,42.0,65.0,9 %ile,58 %ile,27 %ile
Georgia,Clarke County,13059030101,46,65,82,0.1306,2693,0.9919,0.0,0.0,0.7283,0.9248,0.0,0.7727,0.702,100.0,0.6136,0.5544,0.0338,0.0944,0.0,0.8316,0.5063,0.0526,0.4603,0.0,0.0,65.0,23.0,75.0,94.0,45.0,62.0,10 %ile,93 %ile,42 %ile
Georgia,Clarke County,13059030102,46,65,89,0.2947,2264,0.6909,0.0,0.0,0.7283,0.9248,0.0,0.695,0.8347,100.0,0.6136,0.5933,0.0338,0.0944,0.0,0.8316,0.5063,0.0526,0.4603,0.0,0.0,64.0,23.0,75.0,93.0,48.0,68.0,59 %ile,82 %ile,31 %ile
Georgia,Clarke County,13059030200,45,54,82,0.9043,5450,0.9928,0.0,0.0,0.6204,0.9248,0.0,0.7588,0.7164,100.0,0.6136,0.5933,0.0338,0.0944,0.0,0.8185,0.5063,0.0526,0.4603,0.0,0.0,63.0,22.0,64.0,83.0,43.0,67.0,34 %ile,97 %ile,68 %ile
Georgia,Clarke County,13059130300,51,41,32,0.8629,5781,0.8031,0.0,0.5886,0.4322,0.9248,0.0,0.6144,0.0,83.6885,0.4644,0.2038,0.0392,0.0991,0.0,0.8316,0.5063,0.0526,0.4603,0.0,0.0,67.0,25.0,50.0,96.0,32.0,46.0,87 %ile,90 %ile,35 %ile
Georgia,Clarke County,13059130400,55,38,43,0.4484,6787,0.5701,0.0,0.0,0.4337,0.9248,0.0,0.58,0.0,87.8416,0.4485,0.4515,0.0392,0.1097,0.0,0.8144,0.5063,0.0526,0.4603,0.0,0.0,68.0,26.0,52.0,84.0,33.0,42.0,42 %ile,73 %ile,26 %ile
Georgia,Clarke County,13059130500,57,34,33,0.6409,2906,0.4918,0.0,0.5886,0.5087,0.9248,0.9468,0.5734,0.0,73.1095,0.2538,0.3259,0.0392,0.127,0.0,0.8075,0.5063,0.0526,0.4603,0.0,0.0,70.0,28.0,41.0,75.0,31.0,32.0,3 %ile,72 %ile,29 %ile
Georgia,Clarke County,13059130601,56,48,63,0.8445,4231,0.705,0.0,0.0,0.5577,0.4976,0.9757,0.7161,0.0,40.4825,0.4753,0.4538,0.0392,0.1172,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,68.0,26.0,57.0,76.0,38.0,38.0,81 %ile,80 %ile,37 %ile
Georgia,Clarke County,13059130602,56,48,68,0.2886,2869,0.7954,0.0,0.0,0.5577,0.4976,0.9502,0.5063,0.0,97.0751,0.6136,0.4538,0.0392,0.1097,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,68.0,25.0,61.0,74.0,39.0,40.0,0 %ile,75 %ile,34 %ile
Georgia,Clarke County,13059130701,56,52,70,0.5218,4171,0.4414,0.0,0.0,0.6061,0.9248,0.9517,0.4057,0.0,97.9415,0.6136,0.5837,0.0392,0.1097,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,68.0,24.0,65.0,69.0,42.0,39.0,31 %ile,70 %ile,30 %ile
Georgia,Clarke County,13059130702,56,52,74,0.2472,2851,0.185,0.0,0.5886,0.5087,0.9248,0.9856,0.7596,0.0,5.5992,0.6136,0.6546,0.0392,0.1172,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,69.0,26.0,56.0,73.0,40.0,23.0,0 %ile,68 %ile,24 %ile
Georgia,Clarke County,13059140300,46,34,40,0.6859,4801,0.8805,0.0,0.5886,0.3893,0.4976,0.0,0.4902,0.5085,86.9607,0.3954,0.352,0.0338,0.0991,0.0,0.8316,0.5063,0.0526,0.4603,0.0,0.0,66.0,24.0,39.0,85.0,32.0,56.0,71 %ile,93 %ile,41 %ile
Georgia,Clarke County,13059140400,43,36,41,0.7305,3403,0.9296,0.0,0.0,0.4189,0.4976,0.0,0.5963,0.6358,19.28,0.4311,0.54,0.0338,0.0991,0.0,0.8341,0.5063,0.0526,0.4603,0.0,0.0,64.0,23.0,39.0,80.0,31.0,60.0,39 %ile,93 %ile,42 %ile
Georgia,Clarke County,13059140500,43,34,27,0.9867,1934,0.8936,0.0,0.0,0.3916,0.9248,0.0,0.7804,0.7216,47.9491,0.4336,0.5736,0.0338,0.0944,0.0,0.8356,0.5063,0.0526,0.4603,0.0,0.0,63.0,22.0,38.0,87.0,32.0,65.0,97 %ile,97 %ile,56 %ile
Georgia,Clarke County,13059140600,40,25,37,0.7445,5780,0.5443,0.0,0.0,0.2672,0.4976,0.0,0.4444,0.4892,68.0544,0.2637,0.2589,0.0338,0.1097,0.0,0.84,0.5063,0.0526,0.4603,0.0,0.0,61.0,20.0,27.0,74.0,27.0,53.0,14 %ile,86 %ile,37 %ile
Georgia,Clarke County,13059150300,53,56,71,0.4199,3303,0.617,0.0,0.0,0.6398,0.4976,0.0,0.0,0.5579,65.4732,0.5435,0.5431,0.0338,0.1097,0.0,0.7961,0.5063,0.0526,0.4603,0.0,0.0,66.0,23.0,68.0,68.0,42.0,48.0,74 %ile,63 %ile,29 %ile
Georgia,Clarke County,13059150400,45,35,76,0.5095,4423,0.9918,0.0,0.0,0.5548,0.4976,0.0,0.0,0.683,100.0,0.3462,0.5144,0.0338,0.1097,0.0,0.8144,0.5063,0.0526,0.4603,0.0,0.0,63.0,20.0,47.0,66.0,41.0,58.0,31 %ile,84 %ile,57 %ile
Georgia,Clarke County,13059150500,44,43,34,0.4984,5272,0.9485,0.0,0.0,0.5063,0.4976,0.0,0.4574,0.708,100.0,0.3936,0.5889,0.0338,0.0944,0.0,0.8001,0.5063,0.0526,0.4603,0.0,0.0,62.0,21.0,47.0,71.0,36.0,61.0,54 %ile,77 %ile,46 %ile
Georgia,Clarke County,13059150600,44,42,44,0.5117,4230,0.8771,0.0,0.0,0.4849,0.4976,0.0,0.6169,0.0,100.0,0.547,0.5866,0.0338,0.0944,0.0,0.8075,0.5063,0.0526,0.4603,0.0,0.0,62.0,21.0,38.0,73.0,34.0,58.0,20 %ile,79 %ile,40 %ile
Georgia,Clarke County,13059150701,41,28,44,0.2926,4647,0.7246,0.0,0.0,0.3091,0.4976,0.0,0.0,0.0,100.0,0.4688,0.3036,0.0338,0.0944,0.0,0.8127,0.5063,0.0526,0.4603,0.0,0.0,61.0,20.0,38.0,72.0,30.0,52.0,36 %ile,75 %ile,34 %ile
Georgia,Clarke County,13059150702,41,28,19,0.013,1608,0.1338,0.0,0.0,0.3091,0.4976,0.0,0.0,0.0,93.6572,0.406,0.3036,0.0291,0.1039,0.0,0.8127,0.5063,0.0526,0.4603,0.0,0.0,60.0,19.0,30.0,70.0,25.0,47.0,59 %ile,51 %ile,19 %ile
Georgia,Clarke County,13059150800,42,23,25,0.308,6174,0.2387,0.0,0.0,0.2477,0.4976,0.0,0.0,0.0,80.3068,0.0,0.3084,0.0291,0.1039,0.0,0.8341,0.5063,0.0526,0.4603,0.0,0.0,60.0,19.0,32.0,68.0,27.0,48.0,13 %ile,46 %ile,20 %ile
Georgia,Clarke County,13059150900,39,19,40,0.4437,4217,0.5034,0.0,0.0,0.2103,0.4976,0.0,0.0,0.0,44.336,0.2685,0.2401,0.0338,0.1172,0.0,0.8356,0.5063,0.0526,0.4603,0.0,0.0,59.0,18.0,25.0,68.0,28.0,46.0,72 %ile,65 %ile,34 %ile
Georgia,Clay County,13061960300,17,1,26,0.8802,2855,0.8418,0.0,0.0,0.0651,0.4976,0.0,0.3451,0.0,27.9834,0.1506,0.219,0.1951,0.2101,0.0,0.8356,0.8216,0.0006,0.4212,0.9364,0.0,62.0,10.0,3.0,15.0,7.0,0.0,37 %ile,26 %ile,61 %ile
Georgia,Clayton County,13063040202,58,87,88,0.9683,2848,0.9463,0.727,0.0,0.8612,0.9248,0.0,0.775,0.7034,3.9557,0.5613,0.6401,0.0392,0.1365,0.0,0.7678,0.4824,0.0754,0.392,0.0,0.0,77.0,25.0,82.0,47.0,79.0,67.0,39 %ile,67 %ile,87 %ile
Georgia,Clayton County,13063040203,57,73,94,0.692,3933,0.6328,0.7041,0.0,0.7389,0.9248,0.0,0.4308,0.0,96.344,0.3871,0.6314,0.0392,0.1465,0.0,0.77,0.4824,0.0754,0.392,0.0,0.0,77.0,22.0,71.0,38.0,80.0,58.0,70 %ile,46 %ile,77 %ile
Georgia,Clayton County,13063040204,57,74,73,0.7269,5297,0.7986,0.7041,0.0,0.8099,0.9248,0.0,0.3512,0.0,59.2481,0.4033,0.6352,0.0392,0.1465,0.0,0.77,0.4824,0.0754,0.392,0.0,0.0,77.0,23.0,72.0,39.0,76.0,60.0,40 %ile,51 %ile,80 %ile
Georgia,Clayton County,13063040302,59,81,81,0.9601,5560,0.9536,0.727,0.0,0.8669,0.9248,0.0,0.7321,0.5595,100.0,0.5558,0.4756,0.0392,0.1365,0.0,0.7635,0.4824,0.0754,0.392,0.0,0.0,78.0,30.0,76.0,53.0,75.0,75.0,78 %ile,79 %ile,92 %ile
